,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,Adj T.,WAB
165,Central Michigan,MAC,30,16–14,107.1,107.3,.4928,50,51.2,17.3,18.5,31.1,31.8,34.9,27.7,49.8,51.8,33.5,33.6,68.1,-9.1
166,Valparaiso,MVC,30,13–17,100.7,101.1,.4898,50.8,48.5,21.2,19.5,26.7,28,36.7,44.1,50.5,48.6,34.1,32.2,70.9,-9.6
167,Weber St.,BSky,28,17–11,105.6,106.2,.4836,56,50.1,17.5,15.9,19.3,26.8,35.1,31.8,52.5,49.2,41,34.7,68.5,-6.1
168,Ball St.,MAC,31,18–13,102.5,103.1,.4825,51.4,49.4,18.4,16.7,28,27.5,33.2,30,51.7,46.3,33.9,36.6,71,-6.8
169,Seattle,WAC,30,17–13,104.6,105.3,.4806,50.8,47.1,19.7,15.5,29.6,27.7,34.7,41.5,47.3,44.4,37.1,34.9,68.5,-7.4
170,Troy,SB,31,14–17,105.4,106.2,.4764,51.4,50.2,18,16.6,26.9,28.9,33.6,31.6,52.1,49.7,33.7,34,69.4,-10.5
171,William & Mary,CAA,29,17–12,114.0,115.0,.4747,59.5,56.8,17.2,14.4,21.2,25.4,33.4,32.4,56.6,57.2,42.2,37.4,71,-6.2
172,Winthrop,BSth,28,16–12,104.6,105.6,.4727,54.8,49.7,19.7,18.6,26.2,27.2,35.9,32.1,54.8,48.1,36.5,34.9,72.8,-7.6
173,Pacific,WCC,31,13–18,105.2,106.3,.4718,48.5,53,17.2,18.3,30.3,27.3,40.5,35.2,48.4,51.7,32.6,36.6,67.6,-10.2
174,North Dakota St.,Sum,29,12–17,103.6,104.6,.4718,53.7,49.6,18.4,14.4,23,25.2,30.4,33.5,52.5,47.8,36.8,35.3,67.5,-10
175,Fort Wayne,Sum,28,14–14,105.2,106.3,.4703,52.5,53.5,15.9,20.1,25.9,26.4,31.8,30.1,50.4,53.2,36.7,35.9,73.8,-8.2
176,Ohio,MAC,30,13–17,99.9,101.0,.4695,51,49.9,18,18.1,22.4,26.4,30.9,30.1,48.4,50.7,37.2,32.4,72.7,-10.8
177,Duquesne,A10,32,16–16,104.8,105.9,.4680,49.7,50.8,17.6,18.4,33,28.9,35.4,36.4,47.8,51,35,33.5,67.3,-11
178,George Washington,A10,33,15–18,103.0,104.2,.4667,49.5,51.4,19.2,17.1,31.7,30,28.9,28.1,50.2,50.3,32.1,35.7,66.8,-9.7
179,Cal St. Fullerton,BW,29,18–11,102.6,103.8,.4661,52,48.3,20.6,18.4,26.5,28.9,46,34.8,52.2,45.2,34.3,36.3,70.8,-5.4
180,Hawaii,BW,28,15–13,99.2,100.5,.4627,50.1,49.9,19.5,19.9,26.3,24.5,40.8,38.7,50.9,50.1,32.5,33.1,69,-8.4
181,Austin Peay,OVC,30,16–14,103.8,105.2,.4625,49.9,54.1,20.2,22.2,34.5,29.6,36.3,40.4,48.4,52.9,35.7,37.4,69.9,-7.5
182,Liberty,BSth,31,17–14,102.9,104.3,.4605,53,51.6,18.6,18.1,22.9,19.8,35,35.6,51.4,47.1,36.8,37.9,64.3,-9.7
183,Connecticut,Amer,32,14–18,103.1,104.6,.4602,47.5,51.1,18.5,18.3,29.4,32.7,32.4,33.9,46.6,48.5,32.6,36.4,68.1,-6.9
184,Richmond,A10,32,12–20,105.8,107.5,.4561,52.1,55.4,16.9,19,23.4,28.3,29.7,31.4,53.2,55.3,33.4,37.2,69.1,-11.4
185,Radford,BSth,32,20–12,101.8,103.5,.4537,49.4,49.5,18.6,20.2,32.2,28.3,31.6,31.4,47.3,48.4,35.1,34.2,64,-6.5
186,Washington St.,P12,31,12–19,107.2,109.0,.4528,54.1,53.5,19.4,16.4,24.6,31.2,24.7,28.5,51.7,54.2,37.7,34.9,69.6,-9.9
187,North Texas,CUSA,30,13–17,102.5,104.3,.4501,50.5,49.6,19.6,17.7,30.6,26.2,32.7,40.4,49.4,50,34.9,32.5,67.5,-10.2
188,Nicholls St.,Slnd,28,17–11,102.1,103.9,.4497,51.9,50.2,20.4,21.1,30.5,30.6,37.3,45.2,51.6,49.7,34.8,34.1,75.2,-6.2
189,Miami OH,MAC,31,14–17,98.8,100.6,.4484,49.6,50.6,19.4,18.2,27.1,25.9,27.4,28.4,49.8,51.4,33,32.8,67.7,-10.5
190,Monmouth,MAAC,31,11–20,102.5,104.4,.4480,52.3,51.4,20.9,18.3,26.6,26.9,44.1,41.6,49.3,49.9,38.9,35.4,71.2,-13.6
191,Western Michigan,MAC,30,15–15,105.2,107.3,.4410,49.3,54.2,15.6,19.7,29.7,27.2,34.1,33.7,48,52.5,34.5,37.6,68.9,-9.5
192,UNC Asheville,BSth,31,19–12,104.5,106.8,.4378,54.6,52.2,19.4,18.5,24.3,26.8,31.6,34.1,52.2,52.2,39.1,34.8,70.5,-6.2
193,Wagner,NEC,30,21–9,101.7,104.0,.4373,50.4,48.5,19.7,20.2,35.5,28.5,34.7,47.2,47.4,45.4,36.7,35.8,68.5,-5.3
194,Southeastern Louisiana,Slnd,30,19–11,102.1,104.5,.4327,51.7,48.8,19.7,20.4,30,33.6,36,29.6,50.9,48,35.4,33.7,67.2,-6.5
195,Massachusetts,A10,33,13–20,106.1,108.7,.4309,52.5,51.5,18.6,16.5,27.2,29.7,25.1,33.2,47.9,51.2,40,34.7,67.6,-12.7
196,Yale,Ivy,30,15–15,102.7,105.3,.4307,52.7,52.4,18.8,17.7,25.4,26.7,31,33.8,55.3,53.4,32.8,33.7,70.2,-8.3
197,UMBC,AE,31,21–10,102.5,105.5,.4187,52.2,52.1,16.9,20.7,26.4,29,30,31.1,48.3,50.8,38.2,35.9,69.3,-4.8
198,Long Beach St.,BW,31,13–18,105.0,108.3,.4115,49.6,53.7,20.7,18.7,32.2,30.4,40.3,28.6,48.4,52.5,35.1,37.5,73.1,-10.2
199,Southern Miss,CUSA,30,12–18,105.1,108.5,.4107,50.3,56,14.6,19.8,20.5,29,28.3,32.9,49.8,55.1,34.1,38.1,66.3,-9.9
200,Colgate,Pat,31,18–13,104.7,108.1,.4092,51.9,53.5,16.4,19.5,25.8,27.2,28.9,28.9,49.7,51.8,36.3,37.2,67.4,-8.6
201,Appalachian St.,SB,31,13–18,103.0,106.5,.4040,49.9,51.3,18.9,17.2,29.5,25.6,36.8,36.6,49.9,48.7,33.3,37.9,71.2,-12.4
202,Illinois Chicago,Horz,30,15–15,99.6,103.3,.3962,50.6,47.3,20.9,17.3,29.4,30.6,36,34.6,49.9,45.8,34.6,33.5,73.1,-10
203,Coastal Carolina,SB,29,11–18,101.3,105.1,.3951,49,49.6,22,18,34.2,28.4,38.8,40.2,48.4,47.4,33.3,34.9,68.9,-13.1
204,Texas St.,SB,31,13–18,99.8,103.7,.3930,48.8,51.7,20.9,19.4,31.9,27.7,36.3,30,48.4,53.1,33.1,33,63.9,-12.9
205,Kent St.,MAC,33,16–17,101.9,105.8,.3924,48.7,51.1,18.7,18,31.4,30.5,32.5,33.4,48.8,51.2,32.4,33.9,69.8,-10.5
206,Central Arkansas,Slnd,32,16–16,105.1,109.1,.3922,52,50.7,18.4,19.1,26.9,33.1,37.1,38.4,50.5,49.5,36.3,35.6,74,-10.6
207,Lamar,Slnd,28,15–13,101.2,105.3,.3891,48.6,51.6,18,22.3,32,28.4,36.7,37.7,46.8,51,34.5,35.2,68.8,-9.6
208,Milwaukee,Horz,31,15–16,99.1,103.1,.3890,50.9,50.1,18.1,18,25.1,23.8,27.7,27.4,50.9,46.5,33.9,37.4,66.8,-10.9
209,FIU,CUSA,29,11–18,98.3,102.3,.3879,47.1,50.6,15.6,19.8,25.9,27.4,36.5,34.8,47.2,50.6,31.3,33.7,69.9,-13
210,Denver,Sum,28,13–15,102.0,106.1,.3879,52.4,51.3,21.8,15.7,30.6,24.9,32.8,37,49.2,52,39.5,33.5,67.5,-9.6
211,Colorado St.,MWC,31,10–21,102.2,106.6,.3819,47.5,53.7,18.8,17.4,30.6,28.1,33.8,35.9,46.4,53.7,33,35.8,71,-11.9
212,Idaho St.,BSky,28,12–16,102.8,107.4,.3771,55,52.5,18.5,16.7,19.8,28.1,34.5,31,52.4,53.1,39.4,34.3,69.2,-11.3
213,South Alabama,SB,30,12–18,96.4,100.9,.3725,48.4,47.3,20.9,18.4,25.7,29.6,37.7,38,48.3,47.9,32.3,30.9,71.4,-12.4
214,Louisiana Monroe,SB,28,13–15,100.8,105.6,.3705,49.8,51.3,17.5,18.7,25.3,28.3,24.3,30.8,46.5,49.9,36,35.5,67,-9.5
215,Columbia,Ivy,26,7–19,106.8,111.9,.3693,52.4,54.2,17.8,18.2,27,29.4,24.5,32,49.9,51.6,37.2,38.4,71.1,-13.6
216,Fairfield,MAAC,33,17–16,101.1,106.0,.3678,51.4,52.5,17.4,18.8,24.4,27.1,30.9,36.8,51.8,49,33.9,39.3,71.6,-10.5
217,Tennessee St.,OVC,28,13–15,96.0,100.7,.3668,49.3,52.7,21.9,23.3,25.5,27.7,37.8,35.4,48.1,51.3,33.9,36.1,66.7,-9.4
218,Stony Brook,AE,31,12–19,96.9,101.7,.3662,47.9,50.5,20,20.8,30.5,28.2,32,41.8,47.5,49.1,32.2,35.3,69.6,-12.7
219,Pittsburgh,ACC,32,8–24,98.1,103.0,.3658,48.2,50.1,20.9,16.6,22.7,34.8,31.9,31.3,47.8,50.1,32.5,33.4,66.5,-10.9
220,St. Francis PA,NEC,28,16–12,105.5,110.7,.3654,53.3,53.3,16.5,18.5,25.8,31.1,33.6,23.6,52.3,53.5,36.8,35.3,69.7,-7.7
221,Saint Peter's,MAAC,32,14–18,95.2,99.9,.3654,49.2,48.4,19.6,21.3,27.1,28.9,27.3,42.3,48.1,47.8,33.7,32.9,63.9,-13
222,Niagara,MAAC,32,19–13,108.9,114.3,.3638,51.3,52.6,14.9,15.5,31,30.7,38.7,30.3,49.4,50.1,36.5,38.2,74.4,-8.2
223,George Mason,A10,33,16–17,101.2,106.2,.3628,49.1,52.1,18.2,16.1,27.9,26.7,31.8,30.8,49.1,51.5,32.6,35.3,70.1,-9.7
224,Akron,MAC,31,13–18,102.4,107.5,.3620,51.5,54.2,19.8,18.5,27,28.3,31.4,39.1,49.9,54.1,35.6,36.1,68.8,-12.1
225,Hartford,AE,31,18–13,101.9,107.1,.3590,52.7,50.6,18.1,18,25,28.4,31.4,33.6,53.8,50.3,34.1,34,67.7,-8.9
226,Campbell,BSth,28,13–15,103.9,109.3,.3569,54.2,51.2,17.6,17.2,21.2,26.7,34.1,33.8,52.4,51.5,37.7,33.7,69,-11.4
227,Manhattan,MAAC,31,14–17,98.4,103.6,.3560,51.6,50.1,22.7,21.5,31,32.1,37.6,41,46.8,49.1,40,34.5,67,-12.2
228,Tennessee Tech,OVC,31,17–14,97.7,103.0,.3533,49,51,19.8,20.3,28.2,30.1,37.7,36.6,47.5,51.6,34.5,33.4,72,-7.9
229,Bowling Green,MAC,30,14–16,101.7,107.3,.3508,47.3,52.3,17.6,16.8,29.7,26.5,36.6,32,45.1,51.2,34.3,36.3,71.5,-10.7
230,Navy,Pat,31,19–12,97.8,103.2,.3495,49.6,53.2,21.3,21.3,31.7,22.2,36.2,34,50.2,51.8,32.3,36.8,66.8,-8
231,James Madison,CAA,31,9–22,101.1,106.8,.3471,48,52.8,16.5,18.5,28.9,28.2,34.1,42,46.7,50.9,33.5,37.2,69.1,-16.5
232,Delaware,CAA,31,12–19,102.5,108.3,.3460,50.3,52.9,15.8,14.9,26,26.2,34.4,29.6,50.7,51.2,32.9,37,66.9,-13.7
233,NJIT,ASun,28,12–16,98.6,104.4,.3420,49.8,53,18.5,20.3,30,28.6,32.9,33.7,48.1,51.9,35.3,36.9,68.4,-11.4
234,Sam Houston St.,Slnd,29,15–14,99.9,106.0,.3370,48.4,51.1,19,20.3,32.8,28.4,33.5,39.2,47.4,53.3,33.5,31.9,67.6,-9.4
235,Oral Roberts,Sum,28,8–20,104.9,111.3,.3357,48.9,54.2,19,15.3,35,30.9,24.3,31.2,47.7,53.9,34.2,36.5,66.7,-12
236,Air Force,MWC,29,10–19,99.8,106.0,.3335,47.6,54.9,18.8,20.6,27.4,28.8,32,33.3,46.8,51.3,32.5,39.7,66.8,-11.8
237,California,P12,31,8–23,97.8,103.9,.3317,44.5,54.5,20.8,19.7,34.8,30.6,38.1,38.4,45.1,51.6,28.6,39.4,69.9,-13.4
238,Elon,CAA,30,12–18,103.1,109.6,.3312,52.3,52.5,16.7,14.2,21.7,28.9,24,23.6,52.5,50,34.7,37.1,68.5,-12
239,Loyola Marymount,WCC,30,10–20,105.9,112.7,.3287,49.3,57.5,19.2,19.8,34.6,31.2,32.5,42.8,48.2,57.7,34.6,38.1,68,-12.3
240,UTEP,CUSA,30,10–20,96.8,103.2,.3228,49.3,50.6,17.8,17.4,19,27,30.9,36.4,49,48.8,33.1,35.3,68.9,-13.7
241,Eastern Illinois,OVC,29,10–19,98.8,105.5,.3202,47.7,52,20.4,19.3,29.9,29.9,32.2,33.4,44.6,48.5,35.3,38.5,66.8,-13.2
242,Cal St. Bakersfield,WAC,27,9–18,96.4,102.9,.3196,46.5,50.5,20.7,19.2,30.7,28.7,34.7,44.7,47.5,48.5,29.8,35.5,66.8,-11.3
243,High Point,BSth,27,11–16,99.1,105.9,.3189,49.3,50.1,19.1,20.4,30.9,28.9,34.1,40.1,47.6,48.8,35.9,34.8,66.8,-12.3
244,UNC Wilmington,CAA,30,9–21,104.1,111.2,.3189,48.9,56.6,17.3,15.6,33.8,25.5,31.1,36.9,47.4,54.8,34.5,39.6,73.3,-14.9
245,Lehigh,Pat,29,15–14,104.3,111.5,.3176,52.9,52.4,17.4,16,25.3,26.8,25.8,30.7,47.7,53.1,40.6,34.3,71.9,-9.6
246,Boston University,Pat,30,14–16,100.1,107.3,.3109,52.8,52.8,20.1,20.1,28.3,29.6,32.8,30,51.1,52.2,37.3,35.8,68.7,-11.5
247,North Dakota,BSky,30,10–20,102.2,109.5,.3098,51.8,56.4,17.4,19.7,19.8,29.5,35.5,34.1,51.4,56,35.1,38,72.9,-12.6
248,Florida Atlantic,CUSA,28,9–19,94.8,101.7,.3081,43.9,49.2,18.2,16.6,28.5,27.5,29,32.6,42.3,49.1,31.9,32.9,70.1,-12.7
249,Brown,Ivy,26,10–16,101.2,108.7,.3074,48.5,54.4,18.4,19.3,29.4,26.7,40.4,40,48.6,53.9,32.1,37,72.7,-11.5
250,Mount St. Mary's,NEC,30,16–14,102.5,110.1,.3062,54.1,51.7,16.2,20.2,20.5,35.4,29.1,27.3,52.3,51.6,37.3,34.6,66,-10
251,Hampton,MEAC,31,16–15,100.4,107.9,.3040,49.4,49,17,17.2,28.7,29.7,34.6,36.4,49.7,48.2,32.4,33.6,72.5,-11
252,Cornell,Ivy,27,11–16,104.1,112.0,.3012,52.5,53.3,18.5,15.7,24.4,30.2,35.1,28.8,54,49.9,33.4,39.3,70.6,-10.8
253,Army,Pat,29,12–17,99.9,107.5,.3009,52.3,52.4,18.8,19.7,27.1,27.6,24.5,38.1,48.8,51.1,38.1,36.2,71.5,-13.5
254,Gardner Webb,BSth,29,11–18,97.3,104.8,.2999,49.1,50.4,20.1,17.1,25.2,27.3,28,37.3,48.1,50.8,34,33.2,69,-12.1
255,Texas Southern,SWAC,34,15–19,104.8,112.9,.2995,50.8,51.5,17.2,16,28.5,32.2,43.2,31.4,48.7,49.5,36.3,37.1,72.5,-10.9
256,Northern Illinois,MAC,30,11–19,102.6,110.5,.2975,49.5,54.3,17,17.4,28.2,28.8,33.1,33.4,49.8,54.6,32.6,36,68.3,-13
257,Southern Utah,BSky,30,11–19,101.2,109.2,.2944,50.4,54.6,17.4,16.6,22.6,25.9,35.9,41.6,48.2,53.2,36.1,38.2,72.8,-12.3
258,Pepperdine,WCC,31,5–26,104.8,113.0,.2940,49.5,57,17.2,15.5,28.5,26.4,35.2,33.5,48.8,54.7,34.2,40.1,68.6,-17.9
259,Southeast Missouri St.,OVC,29,12–17,107.5,116.1,.2925,54.3,55.2,18.1,17.2,26.2,29.3,37.7,34.5,50.7,54.1,39.3,37.9,70.2,-12.2
260,Portland,WCC,29,7–22,99.4,107.6,.2884,50.6,52.4,18.1,15.8,19.2,31.4,34.6,33.5,46.5,51.7,38.3,35.7,68.3,-14.4
261,Robert Morris,NEC,33,16–17,93.8,101.5,.2880,47.4,50.5,20.9,22.3,31.2,31.2,34.3,36.2,45.9,51.1,33.2,32.8,70.6,-11.7
262,Montana St.,BSky,30,11–19,101.3,109.7,.2866,47.8,54.9,17.1,18.4,28.7,27.7,39,36.4,46.1,55.9,33.8,35.5,70.8,-13.9
263,LIU Brooklyn,NEC,33,17–16,102.0,110.5,.2842,52.3,50,19.4,16.4,29.8,29.9,38.5,32.1,52.3,50.4,34.8,32.7,72.7,-13.1
264,New Hampshire,AE,29,8–21,98.6,106.9,.2827,46.3,50.8,17.4,13.7,28.4,21.4,30.5,41.5,44.3,50.6,32.6,34.1,66.7,-16
265,Drexel,CAA,32,12–20,101.8,110.5,.2801,49.6,52.2,17.3,15.6,30.8,30.7,31.8,30.6,50.2,51.1,32.2,36.3,70.1,-14.4
266,Charleston Southern,BSth,28,12–16,98.0,106.8,.2711,49,53.9,19.5,22.1,30.2,28.1,31.3,35.1,49,49.9,32.6,39.2,67.5,-11.4
267,Arkansas St.,SB,30,9–21,103.9,113.4,.2677,49.4,56,18.6,18.8,30.2,31.3,33.1,35.3,49.2,55.3,33.2,38.2,70.8,-15.2
268,Green Bay,Horz,30,10–20,98.5,107.7,.2640,48.6,50.9,18.6,17.8,25.6,30.9,32.3,31.4,44.7,51.7,36.2,33.1,73.2,-14.4
269,North Florida,ASun,30,11–19,106.7,116.7,.2635,53.6,54,19.3,13.7,25,35,27.7,23.5,51.5,54.3,37.5,35.4,75.1,-10.9
270,Prairie View A&M,SWAC,33,15–18,100.3,109.9,.2587,48.9,52.7,18.5,22.5,31.3,32.8,39.2,47.9,49.2,54.4,32.3,33.2,72.1,-11.6
271,UMKC,WAC,29,8–21,97.6,107.0,.2563,47.8,52.5,18.2,20,21.3,33.5,34.4,42.5,45.6,51.7,33.5,36,70.7,-14.2
272,South Florida,Amer,32,10–22,98.2,107.8,.2561,48,51.1,21.4,16.5,28.8,30.6,33.1,32.6,44.8,52,36.1,33,65.8,-14.8
273,UT Rio Grande Valley,WAC,30,13–17,97.9,107.4,.2546,44.5,51.4,17.7,20.6,28,30.4,41.5,45.5,44.1,49.9,30.3,36.4,75.1,-10.7
274,Western Illinois,Sum,24,8–16,96.2,105.7,.2534,49.9,51.2,18.6,14.5,18,27.2,28.3,29.3,48.6,48.9,34.9,36.6,69.1,-11
275,Santa Clara,WCC,29,10–19,98.9,108.7,.2516,48.6,56.6,17.2,18.9,23.7,27.1,30.2,32.4,47.1,55.1,33.8,40,65.7,-12.5
276,Abilene Christian,Slnd,27,12–15,97.4,107.0,.2516,51,51.7,20.3,21.9,26.4,29.9,33.1,43.2,52.2,52.5,32.5,33.6,69.6,-11.3
277,Nebraska Omaha,Sum,29,7–22,103.2,113.6,.2482,51.3,55.8,18,15.7,24.9,30.7,27.3,28.2,50,54.7,35.8,38.4,71.7,-13.9
278,Rice,CUSA,29,5–24,98.2,108.3,.2451,48,52.6,20.7,16.5,27.6,28.4,35.2,28.5,48,51.7,32.1,36,68.9,-17.4
279,Holy Cross,Pat,31,12–19,97.6,107.7,.2434,52.6,51,19.1,20,19.3,31.9,29.7,34,55.1,49.4,32.6,35.4,64,-14.9
280,Lafayette,Pat,30,9–21,100.7,111.3,.2396,53.3,52,19.3,14.7,21,27.2,28.8,26,51.4,52.2,37.4,34.4,69.4,-16.7
281,Fordham,A10,31,9–22,94.0,104.0,.2373,47.9,52.3,18.5,21.1,18.8,32.8,26.9,30.4,52.1,52.1,28.8,35.1,67.2,-14.9
282,Quinnipiac,MAAC,33,12–21,101.0,111.9,.2343,50.3,53.6,19.4,16.3,27.8,28.5,37,30.1,49.8,50.2,33.9,39.6,67.7,-16.3
283,UMass Lowell,AE,29,11–18,103.0,114.2,.2339,52.1,55.4,18.7,20.3,26.3,32.5,39.2,33.5,52.4,55,34.4,37.5,72.6,-14.1
284,IUPUI,Horz,28,9–19,97.8,108.6,.2310,48,54.6,20.5,21.2,31.9,29.3,32.9,37.8,45.2,55.6,35.5,35.3,67.3,-13.5
285,Morehead St.,OVC,27,6–21,98.0,108.9,.2281,48.2,55.2,22.1,19.9,31,29.9,36.7,40.9,48.5,56,31.8,36,69.8,-14.7
286,Siena,MAAC,32,8–24,96.7,107.7,.2245,48.2,50.9,21.7,15.6,31.4,29,36.4,42.1,44.7,50.1,36.7,34.9,67.3,-18.6
287,Eastern Kentucky,OVC,29,9–20,100.5,112.1,.2225,49.8,55.3,19.1,19.1,27.1,31.9,33.4,35,48.2,52.9,35.1,39.8,69.4,-14.3
288,Fairleigh Dickinson,NEC,29,11–18,100.9,112.6,.2215,49.8,51.6,19.2,19.3,30.3,35,30.8,35.9,49.3,50.1,33.9,36,71.7,-13
289,UC Riverside,BW,29,7–22,92.9,103.7,.2207,45.1,49.1,20,19.3,26.8,31.8,32.4,38.2,44.1,48.5,31.3,33.3,69.5,-16.2
290,New Orleans,Slnd,28,12–16,96.3,107.6,.2182,48.4,53,22.4,22.4,32.9,31.2,42.3,38.2,47.1,51.5,34.9,37.3,67.3,-10.6
291,Tennessee Martin,OVC,29,8–21,95.3,106.5,.2180,49.8,50.7,21.6,19,28.5,32,24.1,34.1,50.7,48.9,32.2,35.1,67.4,-15.9
292,Samford,SC,30,8–22,106.3,118.9,.2166,54.4,57.7,19.1,18.7,24.7,34.8,30.8,28.5,53.3,58.3,37.2,38,71.9,-15.3
293,Binghamton,AE,29,9–20,97.1,108.8,.2137,49.7,51.6,18.3,17,25.9,26.7,30,32.4,48.1,48.2,34.8,38.7,67.4,-15.9
294,McNeese St.,Slnd,25,8–17,99.9,111.9,.2127,48.8,49.8,19,15.2,29.3,33.3,32.7,31.5,47.3,48.4,34.6,35,71,-12.6
295,Little Rock,SB,30,6–24,93.4,104.7,.2122,47.4,50.8,21.7,19.9,28.3,31.2,32.1,40.5,47.3,49.4,31.8,35.1,66.2,-17.9
296,Sacramento St.,BSky,30,5–25,98.2,110.1,.2115,49,52.7,17.9,17.5,24.1,29.5,27.8,33.4,47.7,50.9,34.6,37.2,66.9,-18.6
297,Cleveland St.,Horz,34,11–23,97.4,109.3,.2112,50.6,53,18.9,19.5,22.1,32.9,29.4,31.1,50.4,52.5,34,35.9,68.2,-16.7
298,San Jose St.,MWC,29,3–26,94.8,106.5,.2082,48.6,53.2,23.6,14.9,27.8,24.8,34.2,30.8,46.2,53.3,36.2,35.4,68.3,-18.5
299,Central Connecticut,NEC,32,14–18,97.7,110.1,.2026,51,51.2,21.8,16.6,31.1,28.3,32.6,30.1,51.8,48.9,32.9,36.4,65.8,-13.7
300,SIU Edwardsville,OVC,30,9–21,99.1,111.8,.1995,47.8,54.1,19.4,17.5,29.3,29.4,33,45.9,47.2,53.5,32.4,36.8,70.5,-15.3
301,Dartmouth,Ivy,26,6–20,97.6,110.2,.1985,51.4,54.4,20,18.1,23.9,27.2,32.8,25.6,49.7,55.5,36,35.1,67.8,-15.4
302,Youngstown St.,Horz,30,6–24,101.3,114.5,.1967,47.6,58.7,19.4,19.4,34.7,29.9,28.4,39.8,46.5,57.4,33.2,40.8,72.3,-17.9
303,Bethune Cookman,MEAC,30,16–14,98.1,110.9,.1966,49.5,48.6,20.3,17.6,32.9,30.5,41.2,38.2,51,47.6,31.2,33.6,76.9,-11.4
304,East Carolina,Amer,30,10–20,95.3,107.7,.1962,48.3,51.5,20.6,17.3,27.8,32.5,28.7,31.1,49.6,50.6,30.5,35.3,70.1,-13.4
305,Chattanooga,SC,31,8–23,97.9,110.8,.1931,50.1,55.3,20.6,19.2,26.6,27.8,34.6,27.9,48.6,55.8,34.8,36.2,66.6,-17.5
306,Sacred Heart,NEC,30,9–21,95.2,107.8,.1926,48.5,50.9,21.5,14.6,32.5,22.6,30,33,50.3,50.9,29.9,33.9,69.6,-16.9
307,Western Carolina,SC,30,11–19,95.1,107.8,.1914,46.8,54.4,21.7,21,29,32.7,31.8,36.1,45.3,54.3,33,36.3,70.8,-11.7
308,Marist,MAAC,31,6–25,98.6,111.9,.1891,52.7,52.6,21.7,14.8,22.6,29.8,35.8,29.8,53,50.8,34.9,36.9,70.4,-20.1
309,St. Francis NY,NEC,29,11–18,97.8,111.0,.1882,48.7,53.2,17.7,20.9,26.2,31.9,30.4,45.1,46.4,54.1,34.6,34.1,70.3,-14.5
310,Stetson,ASun,28,8–20,97.5,110.9,.1849,48.9,54.6,14.9,18.5,23.2,27.5,25,37,48.7,53.6,32.9,37.4,71,-16
311,Grambling St.,SWAC,30,16–14,93.5,106.6,.1800,45.6,49.1,21,20.2,32,30.5,40.7,42.9,44.5,50,32.6,31.7,72.9,-10
312,Detroit,Horz,30,6–24,101.7,116.1,.1799,49.1,56.7,18.2,17.2,27,31.4,31.1,37.5,48.5,54.1,33.3,40.6,73.8,-18
313,The Citadel,SC,29,8–21,100.6,115.0,.1767,49.1,56.8,18.7,19.6,27.4,33.7,32.7,30.4,47.9,57.4,33.4,37.3,78.9,-14.9
314,Charlotte,CUSA,28,5–23,97.8,111.8,.1759,48.3,54.7,20.6,17.6,26.2,28.8,38.9,31.7,46.5,54.2,34.6,37.1,72.4,-16.9
315,Loyola MD,Pat,30,8–22,95.9,109.7,.1755,47.8,54.4,18.9,18.7,29.1,26.4,33.3,40.4,48.1,54,31.3,36.8,69.7,-17.3
316,Kennesaw St.,ASun,28,8–20,97.3,111.4,.1741,49.4,54.2,19.2,18.8,29.6,33.6,35,32.9,47.5,56.8,36.9,32.8,69.5,-14.5
317,Savannah St.,MEAC,30,13–17,99.8,114.4,.1725,48.1,56.6,16.7,20.9,26.7,35.8,29.3,30.8,51.5,58,30.2,36.2,83.4,-9.6
318,North Carolina Central,MEAC,31,16–15,96.8,111.1,.1707,51.2,48.7,20.7,16.6,32.5,29.5,31.2,34.4,51.9,48.2,33.2,33.1,66.4,-12
319,North Carolina A&T,MEAC,32,18–14,97.3,111.8,.1683,51.3,51.6,19.5,18.2,28,29,38,31.3,54.7,52.7,30.2,32.9,70.2,-10.3
320,American,Pat,30,6–24,95.9,110.3,.1669,50.7,54.8,20.4,20.4,23.8,31.4,30.4,40.7,50.7,53.6,33.8,38.3,67.6,-19
321,Norfolk St.,MEAC,30,13–17,94.6,108.8,.1659,49.4,50,21.1,20.2,31.6,29.8,31.3,43.1,46.1,47.3,37,35.7,70,-13
322,Jacksonville,ASun,29,11–18,93.5,108.0,.1610,49,51.9,19.2,17.8,25.9,29.7,30,28.4,48.8,53.3,33,33,69.6,-13
323,Houston Christian,Slnd,28,3–25,99.3,114.9,.1587,46,56.1,18.8,18.8,34,31.2,35.5,38.6,44.4,54.2,32.8,39.7,74.6,-18.8
324,Texas A&M Corpus Chris,Slnd,26,8–18,92.9,107.8,.1523,48.1,52.3,23,21.2,28.8,29.3,37,46.1,46.7,51.6,34.4,35.5,69,-14
325,Cal St. Northridge,BW,28,4–24,96.5,112.2,.1502,47.7,52.6,18.3,16.4,23.3,32.7,28.3,32.8,45.9,51.7,34.7,36.3,67,-19.3
326,Morgan St.,MEAC,30,11–19,95.7,111.3,.1498,45.6,51.9,18.7,20.5,33.5,30.7,39.3,41.7,44.8,51.9,32,34.6,69.9,-15.8
327,Southern,SWAC,31,13–18,94.0,109.6,.1464,44.3,48.8,19.3,17.4,32.9,30.1,41.5,37.6,42.3,47.1,33.2,34.5,69.1,-13.2
